date,location,src,value
2021-01-02,New York City,driving actual_values,95.8
2021-01-03,New York City,driving actual_values,69.18
2021-01-04,New York City,driving actual_values,87.64
2021-01-05,New York City,driving actual_values,91.0
2021-01-06,New York City,driving actual_values,89.34
2020-01-13,Los Angeles,driving actual_values,100.0
2020-01-14,Los Angeles,driving actual_values,105.93
2020-01-15,Los Angeles,driving actual_values,112.23
2020-01-16,Los Angeles,driving actual_values,111.73
2020-01-17,Los Angeles,driving actual_values,130.2
2020-01-18,Los Angeles,driving actual_values,122.3
2020-01-19,Los Angeles,driving actual_values,92.49
2020-01-20,Los Angeles,driving actual_values,101.89
2020-01-21,Los Angeles,driving actual_values,108.51
2020-01-22,Los Angeles,driving actual_values,111.56
2020-01-23,Los Angeles,driving actual_values,118.7
2020-01-24,Los Angeles,driving actual_values,129.35
2020-01-25,Los Angeles,driving actual_values,125.81
2020-01-26,Los Angeles,driving actual_values,90.7
2020-01-27,Los Angeles,driving actual_values,103.78
2020-01-28,Los Angeles,driving actual_values,108.2
2020-01-29,Los Angeles,driving actual_values,109.24
2020-01-30,Los Angeles,driving actual_values,112.39
2020-01-31,Los Angeles,driving actual_values,128.35
2020-02-01,Los Angeles,driving actual_values,123.78
2020-02-02,Los Angeles,driving actual_values,84.36
2020-02-03,Los Angeles,driving actual_values,100.73
2020-02-04,Los Angeles,driving actual_values,106.09
2020-02-05,Los Angeles,driving actual_values,110.28
2020-02-06,Los Angeles,driving actual_values,115.53
2020-02-07,Los Angeles,driving actual_values,131.6
2020-02-08,Los Angeles,driving actual_values,126.0
2020-02-09,Los Angeles,driving actual_values,89.54
2020-02-10,Los Angeles,driving actual_values,108.51
2020-02-11,Los Angeles,driving actual_values,114.01
2020-02-12,Los Angeles,driving actual_values,116.93
2020-02-13,Los Angeles,driving actual_values,127.6
2020-02-14,Los Angeles,driving actual_values,152.08
2020-02-15,Los Angeles,driving actual_values,127.42
2020-02-16,Los Angeles,driving actual_values,101.93
2020-02-17,Los Angeles,driving actual_values,107.66
2020-02-18,Los Angeles,driving actual_values,115.76
2020-02-19,Los Angeles,driving actual_values,117.01
2020-02-20,Los Angeles,driving actual_values,123.74
2020-02-21,Los Angeles,driving actual_values,137.91
2020-02-22,Los Angeles,driving actual_values,127.2
2020-02-23,Los Angeles,driving actual_values,100.94
2020-02-24,Los Angeles,driving actual_values,113.05
2020-02-25,Los Angeles,driving actual_values,116.44
2020-02-26,Los Angeles,driving actual_values,116.42
2020-02-27,Los Angeles,driving actual_values,120.34
2020-02-28,Los Angeles,driving actual_values,136.12
2020-02-29,Los Angeles,driving actual_values,132.75
2020-03-01,Los Angeles,driving actual_values,95.14
2020-03-02,Los Angeles,driving actual_values,107.53
2020-03-03,Los Angeles,driving actual_values,117.58
2020-03-04,Los Angeles,driving actual_values,114.67
2020-03-05,Los Angeles,driving actual_values,121.15
2020-03-06,Los Angeles,driving actual_values,134.88
2020-03-07,Los Angeles,driving actual_values,127.12
2020-03-08,Los Angeles,driving actual_values,97.79
2020-03-09,Los Angeles,driving actual_values,104.25
2020-03-10,Los Angeles,driving actual_values,105.16
2020-03-11,Los Angeles,driving actual_values,105.95
2020-03-12,Los Angeles,driving actual_values,103.85
2020-03-13,Los Angeles,driving actual_values,103.23
2020-03-14,Los Angeles,driving actual_values,82.59
2020-03-15,Los Angeles,driving actual_values,62.77
2020-03-16,Los Angeles,driving actual_values,73.91
2020-03-17,Los Angeles,driving actual_values,68.19
2020-03-18,Los Angeles,driving actual_values,63.35
2020-03-19,Los Angeles,driving actual_values,59.1
2020-03-20,Los Angeles,driving actual_values,56.79
2020-03-21,Los Angeles,driving actual_values,47.54
2020-03-22,Los Angeles,driving actual_values,36.18
2020-03-23,Los Angeles,driving actual_values,45.99
2020-03-24,Los Angeles,driving actual_values,46.25
2020-03-25,Los Angeles,driving actual_values,46.0
2020-03-26,Los Angeles,driving actual_values,46.38
2020-03-27,Los Angeles,driving actual_values,51.27
2020-03-28,Los Angeles,driving actual_values,43.19
2020-03-29,Los Angeles,driving actual_values,34.94
2020-03-30,Los Angeles,driving actual_values,44.97
2020-03-31,Los Angeles,driving actual_values,45.54
2020-04-01,Los Angeles,driving actual_values,46.7
2020-04-02,Los Angeles,driving actual_values,45.87
2020-04-03,Los Angeles,driving actual_values,52.04
2020-04-04,Los Angeles,driving actual_values,44.77
2020-04-05,Los Angeles,driving actual_values,33.92
2020-04-06,Los Angeles,driving actual_values,40.81
2020-04-07,Los Angeles,driving actual_values,41.36
2020-04-08,Los Angeles,driving actual_values,42.38
2020-04-09,Los Angeles,driving actual_values,40.85
2020-04-10,Los Angeles,driving actual_values,48.47
2020-04-11,Los Angeles,driving actual_values,46.57
2020-04-12,Los Angeles,driving actual_values,30.88
2020-04-13,Los Angeles,driving actual_values,44.59
2020-04-14,Los Angeles,driving actual_values,47.28
2020-04-15,Los Angeles,driving actual_values,50.4
2020-04-16,Los Angeles,driving actual_values,50.79
2020-04-17,Los Angeles,driving actual_values,56.06
2020-04-18,Los Angeles,driving actual_values,50.5
2020-04-19,Los Angeles,driving actual_values,41.8
2020-04-20,Los Angeles,driving actual_values,51.13
2020-04-21,Los Angeles,driving actual_values,51.43
2020-04-22,Los Angeles,driving actual_values,53.78
2020-04-23,Los Angeles,driving actual_values,55.45
2020-04-24,Los Angeles,driving actual_values,62.76
2020-04-25,Los Angeles,driving actual_values,58.24
2020-04-26,Los Angeles,driving actual_values,47.3
2020-04-27,Los Angeles,driving actual_values,54.68
2020-04-28,Los Angeles,driving actual_values,56.89
2020-04-29,Los Angeles,driving actual_values,57.52
2020-04-30,Los Angeles,driving actual_values,60.37
2020-05-01,Los Angeles,driving actual_values,68.53
2020-05-02,Los Angeles,driving actual_values,63.88
2020-05-03,Los Angeles,driving actual_values,52.2
2020-05-04,Los Angeles,driving actual_values,60.98
2020-05-05,Los Angeles,driving actual_values,64.24
2020-05-06,Los Angeles,driving actual_values,64.21
2020-05-07,Los Angeles,driving actual_values,66.74
2020-05-08,Los Angeles,driving actual_values,79.04
2020-05-09,Los Angeles,driving actual_values,76.7
2020-05-10,Los Angeles,driving actual_values,60.36
2020-05-11,Los Angeles,driving actual_values,60.36
2020-05-12,Los Angeles,driving actual_values,60.36
2020-05-13,Los Angeles,driving actual_values,69.97
2020-05-14,Los Angeles,driving actual_values,72.93
2020-05-15,Los Angeles,driving actual_values,85.18
2020-05-16,Los Angeles,driving actual_values,81.94
2020-05-17,Los Angeles,driving actual_values,66.97
2020-05-18,Los Angeles,driving actual_values,70.42
2020-05-19,Los Angeles,driving actual_values,76.6
2020-05-20,Los Angeles,driving actual_values,79.43
2020-05-21,Los Angeles,driving actual_values,82.49
2020-05-22,Los Angeles,driving actual_values,95.27
2020-05-23,Los Angeles,driving actual_values,86.97
2020-05-24,Los Angeles,driving actual_values,74.8
2020-05-25,Los Angeles,driving actual_values,70.66
2020-05-26,Los Angeles,driving actual_values,82.46
2020-05-27,Los Angeles,driving actual_values,84.89
2020-05-28,Los Angeles,driving actual_values,86.17
2020-05-29,Los Angeles,driving actual_values,96.43
2020-05-30,Los Angeles,driving actual_values,92.4
2020-05-31,Los Angeles,driving actual_values,69.13
2020-06-01,Los Angeles,driving actual_values,73.83
2020-06-02,Los Angeles,driving actual_values,76.42
2020-06-03,Los Angeles,driving actual_values,83.99
2020-06-04,Los Angeles,driving actual_values,86.08
2020-06-05,Los Angeles,driving actual_values,96.99
2020-06-06,Los Angeles,driving actual_values,92.75
2020-06-07,Los Angeles,driving actual_values,79.1
2020-06-08,Los Angeles,driving actual_values,88.07
2020-06-09,Los Angeles,driving actual_values,92.74
2020-06-10,Los Angeles,driving actual_values,96.11
2020-06-11,Los Angeles,driving actual_values,98.15
2020-06-12,Los Angeles,driving actual_values,111.75
2020-06-13,Los Angeles,driving actual_values,105.9
2020-06-14,Los Angeles,driving actual_values,87.97
2020-06-15,Los Angeles,driving actual_values,94.78
2020-06-16,Los Angeles,driving actual_values,97.48
2020-06-17,Los Angeles,driving actual_values,99.08
2020-06-18,Los Angeles,driving actual_values,101.64
2020-06-19,Los Angeles,driving actual_values,118.2
2020-06-20,Los Angeles,driving actual_values,108.28
2020-06-21,Los Angeles,driving actual_values,81.01
2020-06-22,Los Angeles,driving actual_values,97.34
2020-06-23,Los Angeles,driving actual_values,100.04
2020-06-24,Los Angeles,driving actual_values,102.34
2020-06-25,Los Angeles,driving actual_values,104.6
2020-06-26,Los Angeles,driving actual_values,117.96
2020-06-27,Los Angeles,driving actual_values,110.78
2020-06-28,Los Angeles,driving actual_values,86.7
2020-06-29,Los Angeles,driving actual_values,97.74
2020-06-30,Los Angeles,driving actual_values,102.21
2020-07-01,Los Angeles,driving actual_values,104.51
2020-07-02,Los Angeles,driving actual_values,111.16
2020-07-03,Los Angeles,driving actual_values,109.17
2020-07-04,Los Angeles,driving actual_values,76.96
2020-07-05,Los Angeles,driving actual_values,78.77
2020-07-06,Los Angeles,driving actual_values,96.69
2020-07-07,Los Angeles,driving actual_values,100.47
2020-07-08,Los Angeles,driving actual_values,102.16
2020-07-09,Los Angeles,driving actual_values,105.36
2020-07-10,Los Angeles,driving actual_values,117.34
2020-07-11,Los Angeles,driving actual_values,108.61
2020-07-12,Los Angeles,driving actual_values,89.72
2020-07-13,Los Angeles,driving actual_values,99.32
2020-07-14,Los Angeles,driving actual_values,99.93
2020-07-15,Los Angeles,driving actual_values,101.23
2020-07-16,Los Angeles,driving actual_values,103.1
2020-07-17,Los Angeles,driving actual_values,115.66
2020-07-18,Los Angeles,driving actual_values,108.57
2020-07-19,Los Angeles,driving actual_values,89.04
2020-07-20,Los Angeles,driving actual_values,98.78
2020-07-21,Los Angeles,driving actual_values,101.53
2020-07-22,Los Angeles,driving actual_values,103.21
2020-07-23,Los Angeles,driving actual_values,105.03
2020-07-24,Los Angeles,driving actual_values,118.49
2020-07-25,Los Angeles,driving actual_values,110.26
2020-07-26,Los Angeles,driving actual_values,92.04
2020-07-27,Los Angeles,driving actual_values,99.56
2020-07-28,Los Angeles,driving actual_values,102.77
2020-07-29,Los Angeles,driving actual_values,105.6
2020-07-30,Los Angeles,driving actual_values,109.82
2020-07-31,Los Angeles,driving actual_values,124.8
2020-08-01,Los Angeles,driving actual_values,116.76
2020-08-02,Los Angeles,driving actual_values,95.16
2020-08-03,Los Angeles,driving actual_values,107.79
2020-08-04,Los Angeles,driving actual_values,107.59
2020-08-05,Los Angeles,driving actual_values,108.24
2020-08-06,Los Angeles,driving actual_values,110.75
2020-08-07,Los Angeles,driving actual_values,125.32
2020-08-08,Los Angeles,driving actual_values,117.6
2020-08-09,Los Angeles,driving actual_values,96.54
2020-08-10,Los Angeles,driving actual_values,105.12
2020-08-11,Los Angeles,driving actual_values,108.21
2020-08-12,Los Angeles,driving actual_values,110.79
2020-08-13,Los Angeles,driving actual_values,112.48
2020-08-14,Los Angeles,driving actual_values,128.89
2020-08-15,Los Angeles,driving actual_values,120.95
2020-08-16,Los Angeles,driving actual_values,98.37
2020-08-17,Los Angeles,driving actual_values,104.11
2020-08-18,Los Angeles,driving actual_values,106.32
2020-08-19,Los Angeles,driving actual_values,109.11
2020-08-20,Los Angeles,driving actual_values,111.63
2020-08-21,Los Angeles,driving actual_values,127.9
2020-08-22,Los Angeles,driving actual_values,122.18
2020-08-23,Los Angeles,driving actual_values,98.4
2020-08-24,Los Angeles,driving actual_values,102.2
2020-08-25,Los Angeles,driving actual_values,105.24
2020-08-26,Los Angeles,driving actual_values,107.78
2020-08-27,Los Angeles,driving actual_values,110.92
2020-08-28,Los Angeles,driving actual_values,128.46
2020-08-29,Los Angeles,driving actual_values,125.29
2020-08-30,Los Angeles,driving actual_values,99.56
2020-08-31,Los Angeles,driving actual_values,103.5
2020-09-01,Los Angeles,driving actual_values,106.3
2020-09-02,Los Angeles,driving actual_values,109.09
2020-09-03,Los Angeles,driving actual_values,114.65
2020-09-04,Los Angeles,driving actual_values,138.07
2020-09-05,Los Angeles,driving actual_values,123.47
2020-09-06,Los Angeles,driving actual_values,102.19
2020-09-07,Los Angeles,driving actual_values,92.82
2020-09-08,Los Angeles,driving actual_values,105.62
2020-09-09,Los Angeles,driving actual_values,107.51
2020-09-10,Los Angeles,driving actual_values,109.83
2020-09-11,Los Angeles,driving actual_values,126.85
2020-09-12,Los Angeles,driving actual_values,118.4
2020-09-13,Los Angeles,driving actual_values,93.51
2020-09-14,Los Angeles,driving actual_values,102.06
2020-09-15,Los Angeles,driving actual_values,105.21
2020-09-16,Los Angeles,driving actual_values,108.41
2020-09-17,Los Angeles,driving actual_values,111.54
2020-09-18,Los Angeles,driving actual_values,130.97
2020-09-19,Los Angeles,driving actual_values,122.96
2020-09-20,Los Angeles,driving actual_values,95.27
2020-09-21,Los Angeles,driving actual_values,100.2
2020-09-22,Los Angeles,driving actual_values,103.11
2020-09-23,Los Angeles,driving actual_values,105.46
2020-09-24,Los Angeles,driving actual_values,108.41
2020-09-25,Los Angeles,driving actual_values,128.49
2020-09-26,Los Angeles,driving actual_values,119.59
2020-09-27,Los Angeles,driving actual_values,92.91
2020-09-28,Los Angeles,driving actual_values,98.86
2020-09-29,Los Angeles,driving actual_values,101.9
2020-09-30,Los Angeles,driving actual_values,104.06
2020-10-01,Los Angeles,driving actual_values,106.77
2020-10-02,Los Angeles,driving actual_values,122.81
2020-10-03,Los Angeles,driving actual_values,118.16
2020-10-04,Los Angeles,driving actual_values,91.75
2020-10-05,Los Angeles,driving actual_values,97.16
2020-10-06,Los Angeles,driving actual_values,99.36
2020-10-07,Los Angeles,driving actual_values,101.85
2020-10-08,Los Angeles,driving actual_values,104.69
2020-10-09,Los Angeles,driving actual_values,124.3
2020-10-10,Los Angeles,driving actual_values,116.75
2020-10-11,Los Angeles,driving actual_values,92.39
2020-10-12,Los Angeles,driving actual_values,96.79
2020-10-13,Los Angeles,driving actual_values,99.33
2020-10-14,Los Angeles,driving actual_values,102.38
2020-10-15,Los Angeles,driving actual_values,106.91
2020-10-16,Los Angeles,driving actual_values,126.61
2020-10-17,Los Angeles,driving actual_values,120.83
2020-10-18,Los Angeles,driving actual_values,94.48
2020-10-19,Los Angeles,driving actual_values,96.84
2020-10-20,Los Angeles,driving actual_values,99.32
2020-10-21,Los Angeles,driving actual_values,101.75
2020-10-22,Los Angeles,driving actual_values,104.83
2020-10-23,Los Angeles,driving actual_values,123.25
2020-10-24,Los Angeles,driving actual_values,115.93
2020-10-25,Los Angeles,driving actual_values,88.38
2020-10-26,Los Angeles,driving actual_values,100.85
2020-10-27,Los Angeles,driving actual_values,101.89
2020-10-28,Los Angeles,driving actual_values,101.74
2020-10-29,Los Angeles,driving actual_values,108.83
2020-10-30,Los Angeles,driving actual_values,128.25
2020-10-31,Los Angeles,driving actual_values,112.09
2020-11-01,Los Angeles,driving actual_values,85.54
2020-11-02,Los Angeles,driving actual_values,95.49
2020-11-03,Los Angeles,driving actual_values,93.12
2020-11-04,Los Angeles,driving actual_values,89.01
2020-11-05,Los Angeles,driving actual_values,94.3
2020-11-06,Los Angeles,driving actual_values,111.89
2020-11-07,Los Angeles,driving actual_values,91.9
2020-11-08,Los Angeles,driving actual_values,76.95
2020-11-09,Los Angeles,driving actual_values,89.33
2020-11-10,Los Angeles,driving actual_values,95.0
2020-11-11,Los Angeles,driving actual_values,97.35
2020-11-12,Los Angeles,driving actual_values,90.34
2020-11-13,Los Angeles,driving actual_values,113.32
2020-11-14,Los Angeles,driving actual_values,107.04
2020-11-15,Los Angeles,driving actual_values,83.63
2020-11-16,Los Angeles,driving actual_values,91.22
2020-11-17,Los Angeles,driving actual_values,92.5
2020-11-18,Los Angeles,driving actual_values,94.69
2020-11-19,Los Angeles,driving actual_values,96.94
2020-11-20,Los Angeles,driving actual_values,111.37
2020-11-21,Los Angeles,driving actual_values,102.99
2020-11-22,Los Angeles,driving actual_values,79.14
2020-11-23,Los Angeles,driving actual_values,94.93
2020-11-24,Los Angeles,driving actual_values,101.51
2020-11-25,Los Angeles,driving actual_values,108.4
2020-11-26,Los Angeles,driving actual_values,51.94
2020-11-27,Los Angeles,driving actual_values,79.72
2020-11-28,Los Angeles,driving actual_values,82.78
2020-11-29,Los Angeles,driving actual_values,71.36
2020-11-30,Los Angeles,driving actual_values,86.21
2020-12-01,Los Angeles,driving actual_values,88.49
2020-12-02,Los Angeles,driving actual_values,88.4
2020-12-03,Los Angeles,driving actual_values,92.04
2020-12-04,Los Angeles,driving actual_values,102.86
2020-12-05,Los Angeles,driving actual_values,93.52
2020-12-06,Los Angeles,driving actual_values,73.15
2020-12-07,Los Angeles,driving actual_values,82.47
2020-12-08,Los Angeles,driving actual_values,84.64
2020-12-09,Los Angeles,driving actual_values,87.95
2020-12-10,Los Angeles,driving actual_values,87.84
2020-12-11,Los Angeles,driving actual_values,98.77
2020-12-12,Los Angeles,driving actual_values,91.43
2020-12-13,Los Angeles,driving actual_values,72.74
2020-12-14,Los Angeles,driving actual_values,85.18
2020-12-15,Los Angeles,driving actual_values,88.19
2020-12-16,Los Angeles,driving actual_values,90.73
2020-12-17,Los Angeles,driving actual_values,93.7
2020-12-18,Los Angeles,driving actual_values,106.47
2020-12-19,Los Angeles,driving actual_values,97.15
2020-12-20,Los Angeles,driving actual_values,78.92
2020-12-21,Los Angeles,driving actual_values,98.91
2020-12-22,Los Angeles,driving actual_values,102.26
2020-12-23,Los Angeles,driving actual_values,108.16
2020-12-24,Los Angeles,driving actual_values,79.65
2020-12-25,Los Angeles,driving actual_values,44.46
2020-12-26,Los Angeles,driving actual_values,74.17
2020-12-27,Los Angeles,driving actual_values,66.79
2020-12-28,Los Angeles,driving actual_values,78.24
2020-12-29,Los Angeles,driving actual_values,90.28
2020-12-30,Los Angeles,driving actual_values,94.8
2020-12-31,Los Angeles,driving actual_values,84.27
2021-01-01,Los Angeles,driving actual_values,63.27
2021-01-02,Los Angeles,driving actual_values,80.37
2021-01-03,Los Angeles,driving actual_values,69.49
2021-01-04,Los Angeles,driving actual_values,82.7
2021-01-05,Los Angeles,driving actual_values,83.79
2021-01-06,Los Angeles,driving actual_values,81.76
2020-01-13,Houston,driving actual_values,100.0
2020-01-14,Houston,driving actual_values,102.34
2020-01-15,Houston,driving actual_values,106.95
2020-01-16,Houston,driving actual_values,107.64
2020-01-17,Houston,driving actual_values,124.28
2020-01-18,Houston,driving actual_values,119.01
2020-01-19,Houston,driving actual_values,89.65
2020-01-20,Houston,driving actual_values,97.88
2020-01-21,Houston,driving actual_values,103.35
2020-01-22,Houston,driving actual_values,99.22
2020-01-23,Houston,driving actual_values,106.19
2020-01-24,Houston,driving actual_values,127.25
2020-01-25,Houston,driving actual_values,122.18
2020-01-26,Houston,driving actual_values,80.59
2020-01-27,Houston,driving actual_values,97.15
2020-01-28,Houston,driving actual_values,97.96
2020-01-29,Houston,driving actual_values,100.42
2020-01-30,Houston,driving actual_values,103.73
2020-01-31,Houston,driving actual_values,122.36
2020-02-01,Houston,driving actual_values,125.73
2020-02-02,Houston,driving actual_values,81.6
2020-02-03,Houston,driving actual_values,95.91
2020-02-04,Houston,driving actual_values,101.99
2020-02-05,Houston,driving actual_values,98.77
2020-02-06,Houston,driving actual_values,106.41
2020-02-07,Houston,driving actual_values,123.66
2020-02-08,Houston,driving actual_values,128.93
2020-02-09,Houston,driving actual_values,84.15
2020-02-10,Houston,driving actual_values,98.92
2020-02-11,Houston,driving actual_values,103.58
2020-02-12,Houston,driving actual_values,107.87
2020-02-13,Houston,driving actual_values,118.92
2020-02-14,Houston,driving actual_values,146.2
2020-02-15,Houston,driving actual_values,127.38
2020-02-16,Houston,driving actual_values,92.05
2020-02-17,Houston,driving actual_values,103.92
2020-02-18,Houston,driving actual_values,106.27
2020-02-19,Houston,driving actual_values,106.57
2020-02-20,Houston,driving actual_values,109.73
2020-02-21,Houston,driving actual_values,131.8
2020-02-22,Houston,driving actual_values,132.26
2020-02-23,Houston,driving actual_values,86.85
2020-02-24,Houston,driving actual_values,103.61
2020-02-25,Houston,driving actual_values,113.03
2020-02-26,Houston,driving actual_values,112.99
2020-02-27,Houston,driving actual_values,135.22
2020-02-28,Houston,driving actual_values,139.72
2020-02-29,Houston,driving actual_values,143.0
2020-03-01,Houston,driving actual_values,90.52
2020-03-02,Houston,driving actual_values,108.73
2020-03-03,Houston,driving actual_values,115.87
2020-03-04,Houston,driving actual_values,111.15
2020-03-05,Houston,driving actual_values,121.4
2020-03-06,Houston,driving actual_values,141.03
2020-03-07,Houston,driving actual_values,134.87
2020-03-08,Houston,driving actual_values,93.83
2020-03-09,Houston,driving actual_values,110.6
2020-03-10,Houston,driving actual_values,116.75
2020-03-11,Houston,driving actual_values,112.94
2020-03-12,Houston,driving actual_values,108.12
2020-03-13,Houston,driving actual_values,110.98
2020-03-14,Houston,driving actual_values,101.18
2020-03-15,Houston,driving actual_values,70.91
2020-03-16,Houston,driving actual_values,81.78
2020-03-17,Houston,driving actual_values,74.33
2020-03-18,Houston,driving actual_values,71.49
2020-03-19,Houston,driving actual_values,70.52
2020-03-20,Houston,driving actual_values,69.39
2020-03-21,Houston,driving actual_values,57.4
2020-03-22,Houston,driving actual_values,43.52
2020-03-23,Houston,driving actual_values,59.25
2020-03-24,Houston,driving actual_values,59.64
2020-03-25,Houston,driving actual_values,48.64
2020-03-26,Houston,driving actual_values,50.73
2020-03-27,Houston,driving actual_values,57.29
2020-03-28,Houston,driving actual_values,48.1
2020-03-29,Houston,driving actual_values,40.12
2020-03-30,Houston,driving actual_values,50.04
2020-03-31,Houston,driving actual_values,52.84
2020-04-01,Houston,driving actual_values,53.67
2020-04-02,Houston,driving actual_values,52.66
2020-04-03,Houston,driving actual_values,58.34
2020-04-04,Houston,driving actual_values,46.36
2020-04-05,Houston,driving actual_values,40.34
2020-04-06,Houston,driving actual_values,51.05
2020-04-07,Houston,driving actual_values,53.57
2020-04-08,Houston,driving actual_values,54.13
2020-04-09,Houston,driving actual_values,55.36
2020-04-10,Houston,driving actual_values,60.55
2020-04-11,Houston,driving actual_values,54.01
2020-04-12,Houston,driving actual_values,37.42
2020-04-13,Houston,driving actual_values,55.7
2020-04-14,Houston,driving actual_values,57.49
2020-04-15,Houston,driving actual_values,61.85
2020-04-16,Houston,driving actual_values,63.15
2020-04-17,Houston,driving actual_values,68.88
2020-04-18,Houston,driving actual_values,62.41
2020-04-19,Houston,driving actual_values,45.57
2020-04-20,Houston,driving actual_values,64.13
2020-04-21,Houston,driving actual_values,63.28
2020-04-22,Houston,driving actual_values,62.24
2020-04-23,Houston,driving actual_values,68.81
2020-04-24,Houston,driving actual_values,76.27
2020-04-25,Houston,driving actual_values,70.55
2020-04-26,Houston,driving actual_values,55.99
2020-04-27,Houston,driving actual_values,66.54
2020-04-28,Houston,driving actual_values,64.37
2020-04-29,Houston,driving actual_values,68.49
2020-04-30,Houston,driving actual_values,74.62
2020-05-01,Houston,driving actual_values,87.87
2020-05-02,Houston,driving actual_values,82.95
2020-05-03,Houston,driving actual_values,63.53
2020-05-04,Houston,driving actual_values,76.74
2020-05-05,Houston,driving actual_values,80.1
2020-05-06,Houston,driving actual_values,81.63
2020-05-07,Houston,driving actual_values,83.69
2020-05-08,Houston,driving actual_values,95.23
2020-05-09,Houston,driving actual_values,95.1
2020-05-10,Houston,driving actual_values,67.81
2020-05-11,Houston,driving actual_values,67.81
2020-05-12,Houston,driving actual_values,67.81
2020-05-13,Houston,driving actual_values,88.1
2020-05-14,Houston,driving actual_values,91.05
2020-05-15,Houston,driving actual_values,100.26
2020-05-16,Houston,driving actual_values,94.28
2020-05-17,Houston,driving actual_values,76.25
2020-05-18,Houston,driving actual_values,94.4
2020-05-19,Houston,driving actual_values,97.05
2020-05-20,Houston,driving actual_values,99.47
2020-05-21,Houston,driving actual_values,104.03
2020-05-22,Houston,driving actual_values,120.5
2020-05-23,Houston,driving actual_values,111.18
2020-05-24,Houston,driving actual_values,79.32
2020-05-25,Houston,driving actual_values,80.97
2020-05-26,Houston,driving actual_values,99.38
2020-05-27,Houston,driving actual_values,100.89
2020-05-28,Houston,driving actual_values,106.26
2020-05-29,Houston,driving actual_values,126.08
2020-05-30,Houston,driving actual_values,123.84
2020-05-31,Houston,driving actual_values,85.39
2020-06-01,Houston,driving actual_values,102.0
2020-06-02,Houston,driving actual_values,111.42
2020-06-03,Houston,driving actual_values,105.43
2020-06-04,Houston,driving actual_values,113.77
2020-06-05,Houston,driving actual_values,131.91
2020-06-06,Houston,driving actual_values,131.02
2020-06-07,Houston,driving actual_values,95.23
2020-06-08,Houston,driving actual_values,107.33
2020-06-09,Houston,driving actual_values,110.54
2020-06-10,Houston,driving actual_values,113.44
2020-06-11,Houston,driving actual_values,118.09
2020-06-12,Houston,driving actual_values,135.11
2020-06-13,Houston,driving actual_values,134.05
2020-06-14,Houston,driving actual_values,98.21
2020-06-15,Houston,driving actual_values,110.26
2020-06-16,Houston,driving actual_values,112.65
2020-06-17,Houston,driving actual_values,113.83
2020-06-18,Houston,driving actual_values,117.66
2020-06-19,Houston,driving actual_values,136.66
2020-06-20,Houston,driving actual_values,129.84
2020-06-21,Houston,driving actual_values,89.45
2020-06-22,Houston,driving actual_values,95.76
2020-06-23,Houston,driving actual_values,106.86
2020-06-24,Houston,driving actual_values,105.14
2020-06-25,Houston,driving actual_values,105.41
2020-06-26,Houston,driving actual_values,119.83
2020-06-27,Houston,driving actual_values,115.98
2020-06-28,Houston,driving actual_values,87.02
2020-06-29,Houston,driving actual_values,102.86
2020-06-30,Houston,driving actual_values,106.46
2020-07-01,Houston,driving actual_values,109.38
2020-07-02,Houston,driving actual_values,117.35
2020-07-03,Houston,driving actual_values,116.42
2020-07-04,Houston,driving actual_values,91.56
2020-07-05,Houston,driving actual_values,79.44
2020-07-06,Houston,driving actual_values,102.1
2020-07-07,Houston,driving actual_values,106.33
2020-07-08,Houston,driving actual_values,107.83
2020-07-09,Houston,driving actual_values,111.16
2020-07-10,Houston,driving actual_values,126.63
2020-07-11,Houston,driving actual_values,120.89
2020-07-12,Houston,driving actual_values,90.54
2020-07-13,Houston,driving actual_values,105.55
2020-07-14,Houston,driving actual_values,109.13
2020-07-15,Houston,driving actual_values,110.11
2020-07-16,Houston,driving actual_values,113.04
2020-07-17,Houston,driving actual_values,124.51
2020-07-18,Houston,driving actual_values,122.5
2020-07-19,Houston,driving actual_values,91.87
2020-07-20,Houston,driving actual_values,104.71
2020-07-21,Houston,driving actual_values,103.89
2020-07-22,Houston,driving actual_values,108.92
2020-07-23,Houston,driving actual_values,116.49
2020-07-24,Houston,driving actual_values,125.03
2020-07-25,Houston,driving actual_values,102.67
2020-07-26,Houston,driving actual_values,85.9
2020-07-27,Houston,driving actual_values,107.38
2020-07-28,Houston,driving actual_values,108.49
2020-07-29,Houston,driving actual_values,112.18
2020-07-30,Houston,driving actual_values,119.46
2020-07-31,Houston,driving actual_values,132.14
2020-08-01,Houston,driving actual_values,120.41
2020-08-02,Houston,driving actual_values,97.24
2020-08-03,Houston,driving actual_values,114.4
2020-08-04,Houston,driving actual_values,115.17
2020-08-05,Houston,driving actual_values,117.46
2020-08-06,Houston,driving actual_values,120.71
2020-08-07,Houston,driving actual_values,137.83
2020-08-08,Houston,driving actual_values,133.54
2020-08-09,Houston,driving actual_values,98.73
2020-08-10,Houston,driving actual_values,112.95
2020-08-11,Houston,driving actual_values,115.02
2020-08-12,Houston,driving actual_values,117.73
2020-08-13,Houston,driving actual_values,120.05
2020-08-14,Houston,driving actual_values,141.15
2020-08-15,Houston,driving actual_values,138.12
2020-08-16,Houston,driving actual_values,100.81
2020-08-17,Houston,driving actual_values,109.55
2020-08-18,Houston,driving actual_values,112.89
2020-08-19,Houston,driving actual_values,114.34
2020-08-20,Houston,driving actual_values,117.68
