,date,drv,trn,wlk,city
1605,2020-06-26,137.18,71.24,161.56,Dallas
1606,2020-06-27,129.0,64.35,153.98,Dallas
1607,2020-06-28,94.75,55.47,106.46,Dallas
1608,2020-06-29,112.45,64.26,129.13,Dallas
1609,2020-06-30,116.37,63.71,132.3,Dallas
1610,2020-07-01,118.94,64.96,136.25,Dallas
1611,2020-07-02,125.0,64.69,138.88,Dallas
1612,2020-07-03,126.1,65.01,154.54,Dallas
1613,2020-07-04,101.49,53.49,120.57,Dallas
1614,2020-07-05,85.88,49.18,99.14,Dallas
1615,2020-07-06,106.58,58.92,124.12,Dallas
1616,2020-07-07,111.78,63.66,131.73,Dallas
1617,2020-07-08,117.03,63.3,135.36,Dallas
1618,2020-07-09,120.49,65.01,138.62,Dallas
1619,2020-07-10,135.67,68.52,157.68,Dallas
1620,2020-07-11,129.35,63.23,156.51,Dallas
1621,2020-07-12,95.64,52.49,109.81,Dallas
1622,2020-07-13,111.68,63.16,126.7,Dallas
1623,2020-07-14,115.68,63.0,133.93,Dallas
1624,2020-07-15,117.16,63.22,133.29,Dallas
1625,2020-07-16,120.63,64.36,136.59,Dallas
1626,2020-07-17,138.14,68.31,159.11,Dallas
1627,2020-07-18,131.21,63.27,162.62,Dallas
1628,2020-07-19,98.49,52.72,113.05,Dallas
1629,2020-07-20,112.89,61.55,127.04,Dallas
1630,2020-07-21,115.38,62.57,131.38,Dallas
1631,2020-07-22,117.86,65.17,134.72,Dallas
1632,2020-07-23,122.9,65.79,138.92,Dallas
1633,2020-07-24,140.77,68.15,163.58,Dallas
1634,2020-07-25,133.01,62.41,164.14,Dallas
1635,2020-07-26,100.97,55.01,116.93,Dallas
1636,2020-07-27,115.08,62.88,129.4,Dallas
1637,2020-07-28,114.44,59.07,125.86,Dallas
1638,2020-07-29,119.79,64.79,135.18,Dallas
1639,2020-07-30,127.67,65.22,142.68,Dallas
1640,2020-07-31,138.82,66.92,161.28,Dallas
1641,2020-08-01,134.3,64.38,167.51,Dallas
1642,2020-08-02,100.99,54.06,116.38,Dallas
1643,2020-08-03,118.78,64.21,134.13,Dallas
1644,2020-08-04,121.45,65.86,140.65,Dallas
1645,2020-08-05,121.6,62.48,138.43,Dallas
1646,2020-08-06,127.36,66.54,146.17,Dallas
1647,2020-08-07,147.11,71.54,171.05,Dallas
1648,2020-08-08,142.13,67.96,177.04,Dallas
1649,2020-08-09,106.49,57.59,123.17,Dallas
1650,2020-08-10,119.37,65.09,136.93,Dallas
1651,2020-08-11,122.2,66.63,143.16,Dallas
1652,2020-08-12,125.2,67.24,144.85,Dallas
1653,2020-08-13,127.32,65.89,146.95,Dallas
1654,2020-08-14,147.63,70.58,177.08,Dallas
1655,2020-08-15,141.35,67.46,182.92,Dallas
1656,2020-08-16,102.3,54.7,119.84,Dallas
1657,2020-08-17,118.92,67.16,140.92,Dallas
1658,2020-08-18,119.5,65.02,143.52,Dallas
1659,2020-08-19,120.56,62.94,145.12,Dallas
1660,2020-08-20,124.0,64.71,149.4,Dallas
1661,2020-08-21,145.42,69.68,176.91,Dallas
1662,2020-08-22,142.0,66.63,185.53,Dallas
1663,2020-08-23,103.9,57.26,125.76,Dallas
1664,2020-08-24,113.37,66.19,137.08,Dallas
1665,2020-08-25,117.6,67.21,143.99,Dallas
1666,2020-08-26,121.73,64.0,149.39,Dallas
1667,2020-08-27,125.28,67.37,152.8,Dallas
1668,2020-08-28,145.46,69.97,175.93,Dallas
1669,2020-08-29,138.07,66.79,175.83,Dallas
1670,2020-08-30,98.9,52.16,117.17,Dallas
1671,2020-08-31,111.92,66.3,132.28,Dallas
1672,2020-09-01,110.75,60.01,128.29,Dallas
1673,2020-09-02,113.93,60.14,134.48,Dallas
1674,2020-09-03,123.13,63.22,144.74,Dallas
1675,2020-09-04,148.48,73.87,177.02,Dallas
1676,2020-09-05,140.39,66.96,184.39,Dallas
1677,2020-09-06,111.21,55.45,140.31,Dallas
1678,2020-09-07,100.57,57.21,120.07,Dallas
1679,2020-09-08,115.89,64.15,136.97,Dallas
1680,2020-09-09,115.5,60.91,127.22,Dallas
1681,2020-09-10,120.66,61.99,140.34,Dallas
1682,2020-09-11,143.84,68.21,176.66,Dallas
1683,2020-09-12,145.47,68.04,195.12,Dallas
1684,2020-09-13,102.85,54.72,123.7,Dallas
1685,2020-09-14,115.17,64.0,136.24,Dallas
1686,2020-09-15,118.82,65.39,142.19,Dallas
1687,2020-09-16,120.18,67.75,143.5,Dallas
1688,2020-09-17,125.38,73.65,145.39,Dallas
1689,2020-09-18,149.58,79.0,184.0,Dallas
1690,2020-09-19,146.29,76.55,201.22,Dallas
1691,2020-09-20,102.28,62.03,129.61,Dallas
1692,2020-09-21,107.39,65.91,125.18,Dallas
1693,2020-09-22,108.57,66.74,128.42,Dallas
1694,2020-09-23,113.34,65.01,136.96,Dallas
1695,2020-09-24,121.04,70.88,142.99,Dallas
1696,2020-09-25,146.25,75.07,182.24,Dallas
1697,2020-09-26,143.75,73.32,205.18,Dallas
1698,2020-09-27,99.29,57.69,124.31,Dallas
1699,2020-09-28,110.26,66.59,129.9,Dallas
1700,2020-09-29,111.6,66.17,133.78,Dallas
1701,2020-09-30,113.89,67.39,134.99,Dallas
1702,2020-10-01,119.63,66.79,140.66,Dallas
1703,2020-10-02,139.88,71.33,173.52,Dallas
1704,2020-10-03,138.91,68.39,196.54,Dallas
1705,2020-10-04,98.07,56.11,124.71,Dallas
1706,2020-10-05,108.26,66.43,129.75,Dallas
1707,2020-10-06,110.28,66.06,130.75,Dallas
1708,2020-10-07,112.24,67.61,131.79,Dallas
1709,2020-10-08,119.75,66.65,140.84,Dallas
1710,2020-10-09,145.13,75.1,187.48,Dallas
1711,2020-10-10,143.98,71.98,214.84,Dallas
1712,2020-10-11,102.03,57.97,132.52,Dallas
1713,2020-10-12,111.27,68.85,135.95,Dallas
1714,2020-10-13,111.57,67.58,133.09,Dallas
1715,2020-10-14,114.2,66.68,134.64,Dallas
1716,2020-10-15,118.69,65.45,138.29,Dallas
1717,2020-10-16,144.34,70.6,179.97,Dallas
1718,2020-10-17,140.26,69.72,199.1,Dallas
1719,2020-10-18,99.9,57.15,123.68,Dallas
1720,2020-10-19,107.98,66.71,126.99,Dallas
1721,2020-10-20,111.58,67.11,130.74,Dallas
1722,2020-10-21,113.46,63.98,133.16,Dallas
1723,2020-10-22,118.54,68.61,138.1,Dallas
1724,2020-10-23,135.98,66.98,163.87,Dallas
1725,2020-10-24,141.26,66.79,200.46,Dallas
1726,2020-10-25,97.35,52.83,116.48,Dallas
1727,2020-10-26,101.13,60.93,111.13,Dallas
1728,2020-10-27,104.64,58.27,115.22,Dallas
1729,2020-10-28,102.63,56.66,113.86,Dallas
1730,2020-10-29,116.99,63.81,131.17,Dallas
1731,2020-10-30,144.64,74.87,175.66,Dallas
1732,2020-10-31,136.45,64.8,205.73,Dallas
1733,2020-11-01,92.04,53.51,117.88,Dallas
1734,2020-11-02,103.43,63.33,123.5,Dallas
1735,2020-11-03,106.87,62.67,130.47,Dallas
1736,2020-11-04,99.29,61.57,119.46,Dallas
1737,2020-11-05,107.55,66.55,129.3,Dallas
1738,2020-11-06,129.31,69.89,160.45,Dallas
1739,2020-11-07,128.88,65.67,184.66,Dallas
1740,2020-11-08,90.99,54.18,116.44,Dallas
1741,2020-11-09,100.87,64.6,121.03,Dallas
1742,2020-11-10,103.64,63.26,126.9,Dallas
1743,2020-11-11,107.73,61.31,129.33,Dallas
1744,2020-11-12,98.91,59.66,117.83,Dallas
1745,2020-11-13,132.45,67.5,168.01,Dallas
1746,2020-11-14,126.24,61.8,179.55,Dallas
1747,2020-11-15,90.0,51.2,117.34,Dallas
1748,2020-11-16,98.69,60.21,116.76,Dallas
1749,2020-11-17,101.53,60.05,122.83,Dallas
1750,2020-11-18,104.09,57.63,126.09,Dallas
1751,2020-11-19,108.01,61.45,131.73,Dallas
1752,2020-11-20,129.82,64.05,159.38,Dallas
1753,2020-11-21,122.15,59.22,166.72,Dallas
1754,2020-11-22,87.06,48.94,108.51,Dallas
1755,2020-11-23,107.34,62.5,129.55,Dallas
1756,2020-11-24,113.08,58.84,135.59,Dallas
1757,2020-11-25,119.96,59.18,146.84,Dallas
1758,2020-11-26,61.47,37.71,71.08,Dallas
1759,2020-11-27,100.67,54.6,137.43,Dallas
1760,2020-11-28,100.1,51.5,136.1,Dallas
1761,2020-11-29,80.79,46.27,98.17,Dallas
1762,2020-11-30,99.46,57.71,122.0,Dallas
1763,2020-12-01,101.93,60.0,127.72,Dallas
1764,2020-12-02,100.72,57.87,128.29,Dallas
1765,2020-12-03,106.52,57.62,134.28,Dallas
1766,2020-12-04,128.57,61.4,171.21,Dallas
1767,2020-12-05,128.1,57.16,187.36,Dallas
1768,2020-12-06,90.56,47.64,120.15,Dallas
1769,2020-12-07,101.47,60.66,130.09,Dallas
1770,2020-12-08,105.12,58.97,133.89,Dallas
1771,2020-12-09,107.07,59.2,137.93,Dallas
1772,2020-12-10,113.07,59.07,147.37,Dallas
1773,2020-12-11,130.3,60.04,171.13,Dallas
1774,2020-12-12,131.14,59.21,189.92,Dallas
1775,2020-12-13,83.86,43.11,101.1,Dallas
1776,2020-12-14,102.91,58.29,129.26,Dallas
1777,2020-12-15,106.1,55.5,128.88,Dallas
1778,2020-12-16,109.2,53.85,137.89,Dallas
1779,2020-12-17,118.47,56.71,150.13,Dallas
1780,2020-12-18,139.2,63.28,177.91,Dallas
1781,2020-12-19,129.99,58.14,182.51,Dallas
1782,2020-12-20,97.73,47.57,132.6,Dallas
1783,2020-12-21,120.08,57.78,153.18,Dallas
1784,2020-12-22,122.28,58.4,154.0,Dallas
1785,2020-12-23,126.69,56.76,159.22,Dallas
1786,2020-12-24,97.12,46.05,123.13,Dallas
1787,2020-12-25,51.56,32.53,60.61,Dallas
1788,2020-12-26,95.52,49.55,130.07,Dallas
1789,2020-12-27,83.82,48.46,109.21,Dallas
1790,2020-12-28,102.99,61.02,123.74,Dallas
1791,2020-12-29,105.75,59.15,130.78,Dallas
1792,2020-12-30,104.63,51.9,128.35,Dallas
1793,2020-12-31,103.87,45.89,138.48,Dallas
1794,2021-01-01,80.52,43.48,107.1,Dallas
1795,2021-01-02,106.39,53.79,148.61,Dallas
1796,2021-01-03,84.21,46.34,107.07,Dallas
1797,2021-01-04,100.99,57.3,127.07,Dallas
1798,2021-01-05,103.14,63.1,126.16,Dallas
1799,2021-01-06,96.13,52.49,117.57,Dallas
1800,2020-01-13,100.0,100.0,100.0,Boston
1801,2020-01-14,102.84,100.59,103.98,Boston
1802,2020-01-15,108.22,105.25,113.98,Boston
1803,2020-01-16,109.17,104.49,107.34,Boston
1804,2020-01-17,124.38,111.98,112.25,Boston
1805,2020-01-18,102.86,109.27,122.85,Boston
1806,2020-01-19,84.1,95.06,107.63,Boston
1807,2020-01-20,96.18,101.35,98.35,Boston
1808,2020-01-21,101.76,101.06,97.42,Boston
1809,2020-01-22,102.08,103.02,103.55,Boston
1810,2020-01-23,105.25,106.54,109.29,Boston
1811,2020-01-24,121.47,120.9,139.24,Boston
1812,2020-01-25,110.97,117.23,141.8,Boston
1813,2020-01-26,85.57,93.79,106.54,Boston
1814,2020-01-27,92.36,96.13,96.25,Boston
1815,2020-01-28,97.64,99.03,100.26,Boston
1816,2020-01-29,101.09,100.64,102.48,Boston
1817,2020-01-30,104.86,107.32,110.8,Boston
1818,2020-01-31,119.76,121.19,141.63,Boston
1819,2020-02-01,111.52,118.27,158.06,Boston
1820,2020-02-02,79.1,86.04,93.68,Boston
1821,2020-02-03,92.4,100.45,95.95,Boston
1822,2020-02-04,98.52,102.22,103.6,Boston
1823,2020-02-05,100.31,100.18,103.21,Boston
1824,2020-02-06,101.35,101.07,93.94,Boston
1825,2020-02-07,118.91,119.03,126.47,Boston
1826,2020-02-08,113.82,120.94,150.39,Boston
1827,2020-02-09,86.95,90.87,96.19,Boston
1828,2020-02-10,95.1,97.37,90.25,Boston
1829,2020-02-11,102.03,99.9,94.04,Boston
1830,2020-02-12,104.54,102.97,108.28,Boston
1831,2020-02-13,108.95,108.57,111.29,Boston
1832,2020-02-14,132.65,129.43,146.16,Boston
1833,2020-02-15,115.01,121.9,165.25,Boston
1834,2020-02-16,91.91,101.62,131.02,Boston
1835,2020-02-17,96.23,104.72,115.7,Boston
1836,2020-02-18,103.09,107.78,99.17,Boston
1837,2020-02-19,106.54,111.2,115.09,Boston
1838,2020-02-20,107.25,112.32,113.84,Boston
1839,2020-02-21,121.26,124.86,137.19,Boston
1840,2020-02-22,114.81,123.07,163.65,Boston
1841,2020-02-23,88.86,90.72,114.38,Boston
1842,2020-02-24,97.75,98.85,105.75,Boston
1843,2020-02-25,102.46,103.5,104.98,Boston
1844,2020-02-26,104.67,104.59,107.75,Boston
1845,2020-02-27,112.25,113.24,115.23,Boston
1846,2020-02-28,126.72,126.75,140.48,Boston
1847,2020-02-29,120.81,121.56,157.8,Boston
1848,2020-03-01,92.44,90.25,104.03,Boston
1849,2020-03-02,97.76,96.94,100.0,Boston
1850,2020-03-03,108.66,105.92,124.15,Boston
1851,2020-03-04,103.24,98.23,101.16,Boston
1852,2020-03-05,110.35,105.63,120.16,Boston
1853,2020-03-06,121.4,110.78,135.67,Boston
1854,2020-03-07,113.53,104.82,147.03,Boston
1855,2020-03-08,91.06,87.85,109.47,Boston
1856,2020-03-09,100.2,98.17,117.26,Boston
1857,2020-03-10,98.55,91.27,103.21,Boston
1858,2020-03-11,96.6,82.99,94.67,Boston
1859,2020-03-12,90.89,67.58,82.12,Boston
1860,2020-03-13,92.56,60.01,80.72,Boston
1861,2020-03-14,80.61,55.73,92.01,Boston
1862,2020-03-15,59.66,40.6,61.07,Boston
1863,2020-03-16,64.49,38.33,48.95,Boston
1864,2020-03-17,54.72,30.97,41.07,Boston
1865,2020-03-18,56.98,30.1,49.23,Boston
1866,2020-03-19,49.03,25.85,31.78,Boston
1867,2020-03-20,58.15,26.2,48.03,Boston
1868,2020-03-21,50.53,23.17,45.45,Boston
1869,2020-03-22,37.86,19.83,31.83,Boston
1870,2020-03-23,42.31,19.95,28.69,Boston
1871,2020-03-24,40.65,18.96,33.86,Boston
1872,2020-03-25,38.33,18.18,29.46,Boston
1873,2020-03-26,42.77,19.53,37.53,Boston
1874,2020-03-27,49.56,20.19,44.49,Boston
1875,2020-03-28,44.67,18.9,40.83,Boston
1876,2020-03-29,29.68,16.24,21.0,Boston
1877,2020-03-30,37.99,18.84,27.39,Boston
1878,2020-03-31,41.51,18.78,34.09,Boston
1879,2020-04-01,41.16,17.36,30.71,Boston
1880,2020-04-02,38.93,17.07,26.29,Boston
1881,2020-04-03,41.89,15.84,26.37,Boston
1882,2020-04-04,43.16,17.64,38.38,Boston
1883,2020-04-05,35.41,16.11,33.28,Boston
1884,2020-04-06,42.53,18.3,38.33,Boston
1885,2020-04-07,43.91,18.38,38.9,Boston
1886,2020-04-08,40.27,17.65,31.05,Boston
1887,2020-04-09,39.41,17.14,25.67,Boston
1888,2020-04-10,48.47,17.16,33.48,Boston
1889,2020-04-11,47.59,17.21,38.84,Boston
1890,2020-04-12,31.69,15.27,31.06,Boston
1891,2020-04-13,35.54,17.35,22.49,Boston
1892,2020-04-14,47.43,18.3,37.78,Boston
1893,2020-04-15,46.97,19.35,34.86,Boston
1894,2020-04-16,46.27,16.55,31.34,Boston
1895,2020-04-17,53.2,17.61,36.18,Boston
1896,2020-04-18,41.13,16.55,26.89,Boston
1897,2020-04-19,45.87,17.71,42.68,Boston
1898,2020-04-20,45.71,18.3,34.34,Boston
1899,2020-04-21,44.37,18.15,29.52,Boston
1900,2020-04-22,47.5,17.89,31.56,Boston
1901,2020-04-23,52.44,18.5,37.75,Boston
1902,2020-04-24,50.9,16.91,31.24,Boston
1903,2020-04-25,58.4,18.82,51.1,Boston
1904,2020-04-26,38.06,15.58,26.79,Boston
1905,2020-04-27,42.24,17.92,25.58,Boston
1906,2020-04-28,50.86,19.41,36.04,Boston
1907,2020-04-29,54.1,19.37,40.25,Boston
1908,2020-04-30,50.73,17.9,33.25,Boston
1909,2020-05-01,57.25,18.7,38.84,Boston
1910,2020-05-02,62.69,19.67,54.68,Boston
1911,2020-05-03,55.29,20.99,52.26,Boston
1912,2020-05-04,54.42,21.99,42.86,Boston
1913,2020-05-05,59.26,22.21,43.84,Boston
1914,2020-05-06,58.57,20.76,41.7,Boston
1915,2020-05-07,60.04,21.58,43.33,Boston
1916,2020-05-08,66.52,20.38,43.89,Boston
1917,2020-05-09,61.04,19.95,38.41,Boston
1918,2020-05-10,52.38,18.7,37.83,Boston
1919,2020-05-11,,,,Boston
1920,2020-05-12,,,,Boston
1921,2020-05-13,66.27,22.46,49.14,Boston
1922,2020-05-14,71.08,22.34,56.14,Boston
1923,2020-05-15,74.47,22.44,56.39,Boston
1924,2020-05-16,76.4,22.4,62.0,Boston
1925,2020-05-17,60.86,21.93,50.53,Boston
1926,2020-05-18,65.56,24.21,48.41,Boston
1927,2020-05-19,72.19,24.33,54.81,Boston
1928,2020-05-20,76.46,24.93,58.7,Boston
1929,2020-05-21,81.03,25.32,61.72,Boston
1930,2020-05-22,91.34,27.09,71.31,Boston
1931,2020-05-23,74.19,23.0,53.94,Boston
1932,2020-05-24,66.67,23.07,53.3,Boston
1933,2020-05-25,63.76,24.37,49.08,Boston
1934,2020-05-26,80.92,28.4,62.34,Boston
1935,2020-05-27,85.74,28.09,64.95,Boston
1936,2020-05-28,83.99,27.28,61.69,Boston
1937,2020-05-29,93.02,29.2,71.45,Boston
1938,2020-05-30,89.39,28.5,74.04,Boston
1939,2020-05-31,81.32,37.42,91.71,Boston
1940,2020-06-01,79.13,29.48,61.55,Boston
1941,2020-06-02,85.42,35.12,76.73,Boston
1942,2020-06-03,84.44,30.64,65.13,Boston
1943,2020-06-04,90.65,31.63,69.01,Boston
1944,2020-06-05,96.93,32.19,73.23,Boston
1945,2020-06-06,88.09,29.87,66.35,Boston
1946,2020-06-07,74.99,31.25,62.03,Boston
1947,2020-06-08,89.07,35.01,69.47,Boston
1948,2020-06-09,91.63,35.36,69.06,Boston
1949,2020-06-10,95.25,37.16,73.8,Boston
1950,2020-06-11,91.56,34.23,62.45,Boston
1951,2020-06-12,111.52,39.62,87.43,Boston
1952,2020-06-13,101.07,36.98,87.73,Boston
1953,2020-06-14,83.64,34.64,68.86,Boston
1954,2020-06-15,93.35,38.4,72.09,Boston
1955,2020-06-16,99.89,39.87,80.39,Boston
1956,2020-06-17,103.56,40.96,80.6,Boston
1957,2020-06-18,108.11,39.89,80.1,Boston
1958,2020-06-19,120.33,42.74,91.01,Boston
1959,2020-06-20,107.69,40.88,83.02,Boston
1960,2020-06-21,81.29,35.9,59.38,Boston
1961,2020-06-22,100.75,42.03,77.76,Boston
1962,2020-06-23,109.45,42.54,83.72,Boston
1963,2020-06-24,106.57,41.56,81.93,Boston
1964,2020-06-25,114.54,43.57,90.2,Boston
1965,2020-06-26,126.81,44.89,98.01,Boston
1966,2020-06-27,105.86,39.86,85.16,Boston
1967,2020-06-28,86.17,34.06,62.97,Boston
1968,2020-06-29,97.94,39.28,72.02,Boston
1969,2020-06-30,105.13,40.91,78.66,Boston
1970,2020-07-01,112.88,43.62,86.03,Boston
1971,2020-07-02,128.2,47.22,96.43,Boston
1972,2020-07-03,106.77,40.82,85.95,Boston
1973,2020-07-04,80.89,37.36,77.15,Boston
1974,2020-07-05,83.46,36.4,69.21,Boston
1975,2020-07-06,104.5,44.05,85.0,Boston
1976,2020-07-07,111.41,46.87,90.6,Boston
1977,2020-07-08,111.19,45.32,86.41,Boston
1978,2020-07-09,117.69,47.71,94.18,Boston
1979,2020-07-10,123.86,45.94,97.58,Boston
1980,2020-07-11,118.57,46.75,102.53,Boston
1981,2020-07-12,101.15,43.12,83.8,Boston
1982,2020-07-13,105.78,45.47,82.67,Boston
1983,2020-07-14,110.77,45.37,85.56,Boston
1984,2020-07-15,118.94,48.76,97.33,Boston
1985,2020-07-16,122.69,47.92,98.05,Boston
1986,2020-07-17,127.36,49.24,101.38,Boston
1987,2020-07-18,122.22,48.38,106.81,Boston
1988,2020-07-19,98.56,42.09,77.16,Boston
1989,2020-07-20,108.46,45.72,83.59,Boston
1990,2020-07-21,117.03,48.51,91.41,Boston
1991,2020-07-22,115.62,46.19,90.22,Boston
1992,2020-07-23,116.21,45.59,87.23,Boston
1993,2020-07-24,135.18,50.4,111.53,Boston
1994,2020-07-25,123.72,47.9,112.37,Boston
1995,2020-07-26,103.11,41.47,84.25,Boston
1996,2020-07-27,113.36,45.5,84.95,Boston
1997,2020-07-28,115.26,47.86,87.89,Boston
1998,2020-07-29,121.81,49.51,95.89,Boston
1999,2020-07-30,123.01,46.92,94.06,Boston
2000,2020-07-31,134.9,50.5,111.48,Boston
2001,2020-08-01,126.13,49.12,116.47,Boston
2002,2020-08-02,98.57,40.9,82.5,Boston
2003,2020-08-03,116.51,49.29,92.1,Boston
2004,2020-08-04,107.76,45.39,84.51,Boston
2005,2020-08-05,122.77,48.24,96.17,Boston
2006,2020-08-06,127.05,49.11,102.77,Boston
2007,2020-08-07,133.04,48.57,113.7,Boston
2008,2020-08-08,125.28,48.6,121.46,Boston
2009,2020-08-09,103.18,41.71,88.74,Boston
2010,2020-08-10,115.59,48.65,93.08,Boston
2011,2020-08-11,118.43,47.89,92.43,Boston
2012,2020-08-12,119.6,48.67,94.39,Boston
2013,2020-08-13,124.19,48.27,98.55,Boston
2014,2020-08-14,136.39,49.76,116.11,Boston
2015,2020-08-15,120.66,46.3,114.69,Boston
2016,2020-08-16,97.58,39.8,83.38,Boston
2017,2020-08-17,114.82,47.65,99.02,Boston
2018,2020-08-18,120.55,48.93,103.95,Boston
2019,2020-08-19,121.54,49.46,101.36,Boston
2020,2020-08-20,128.31,50.39,110.1,Boston
2021,2020-08-21,140.02,52.72,122.09,Boston
2022,2020-08-22,125.66,48.89,120.65,Boston
2023,2020-08-23,104.04,43.26,95.07,Boston
2024,2020-08-24,115.46,50.75,103.93,Boston
2025,2020-08-25,119.84,52.83,107.39,Boston
2026,2020-08-26,125.94,52.8,118.01,Boston
2027,2020-08-27,119.7,47.64,103.74,Boston
2028,2020-08-28,140.06,55.48,142.69,Boston
2029,2020-08-29,117.4,47.57,122.41,Boston
2030,2020-08-30,115.02,52.67,129.68,Boston
2031,2020-08-31,120.63,58.23,128.0,Boston
2032,2020-09-01,131.55,64.38,147.56,Boston
2033,2020-09-02,119.4,59.21,119.4,Boston
2034,2020-09-03,130.15,64.93,136.44,Boston
2035,2020-09-04,150.0,73.86,165.39,Boston
2036,2020-09-05,129.35,72.34,174.55,Boston
2037,2020-09-06,108.18,63.51,148.4,Boston
2038,2020-09-07,103.89,64.27,125.64,Boston
2039,2020-09-08,118.43,64.55,123.3,Boston
2040,2020-09-09,120.27,61.63,122.06,Boston
2041,2020-09-10,118.88,58.54,107.92,Boston
2042,2020-09-11,140.76,70.25,146.8,Boston
2043,2020-09-12,138.51,74.53,172.8,Boston
2044,2020-09-13,103.88,57.79,114.24,Boston
2045,2020-09-14,110.81,58.84,110.55,Boston
2046,2020-09-15,115.1,55.06,108.19,Boston
2047,2020-09-16,115.58,58.1,111.54,Boston
2048,2020-09-17,120.45,61.16,115.58,Boston
2049,2020-09-18,137.68,71.57,139.85,Boston
2050,2020-09-19,136.39,73.42,164.1,Boston
2051,2020-09-20,102.78,55.08,106.52,Boston
2052,2020-09-21,102.44,53.42,92.53,Boston
2053,2020-09-22,106.46,52.8,94.53,Boston
2054,2020-09-23,112.3,57.61,103.49,Boston
2055,2020-09-24,115.71,59.23,109.02,Boston
2056,2020-09-25,138.4,72.33,146.07,Boston
2057,2020-09-26,137.93,77.25,173.74,Boston
2058,2020-09-27,102.72,53.69,110.09,Boston
2059,2020-09-28,104.53,53.97,96.64,Boston
2060,2020-09-29,106.13,52.76,95.59,Boston
2061,2020-09-30,106.95,53.44,93.21,Boston
2062,2020-10-01,115.77,57.17,108.37,Boston
2063,2020-10-02,131.1,68.52,133.3,Boston
2064,2020-10-03,136.11,71.27,169.86,Boston
2065,2020-10-04,101.88,53.04,110.51,Boston
2066,2020-10-05,101.51,53.14,90.18,Boston
2067,2020-10-06,105.37,53.03,96.19,Boston
2068,2020-10-07,107.78,53.9,93.11,Boston
2069,2020-10-08,118.98,57.35,108.16,Boston
2070,2020-10-09,140.51,68.44,142.06,Boston
2071,2020-10-10,141.34,74.99,190.58,Boston
2072,2020-10-11,107.23,59.67,135.28,Boston
2073,2020-10-12,98.12,51.79,92.19,Boston
2074,2020-10-13,93.76,45.43,71.32,Boston
2075,2020-10-14,109.43,55.13,102.92,Boston
2076,2020-10-15,114.5,56.76,111.7,Boston
2077,2020-10-16,126.67,61.32,121.64,Boston
2078,2020-10-17,127.91,68.32,171.91,Boston
2079,2020-10-18,103.04,54.5,119.09,Boston
2080,2020-10-19,99.19,51.31,92.24,Boston
2081,2020-10-20,102.65,50.85,93.41,Boston
2082,2020-10-21,104.67,50.99,93.4,Boston
2083,2020-10-22,113.12,54.5,106.02,Boston
2084,2020-10-23,131.65,67.37,145.09,Boston
2085,2020-10-24,131.63,71.75,178.14,Boston
2086,2020-10-25,94.2,49.5,105.5,Boston
2087,2020-10-26,94.74,46.58,82.78,Boston
2088,2020-10-27,98.64,48.7,87.1,Boston
2089,2020-10-28,97.26,46.52,79.83,Boston
2090,2020-10-29,101.58,49.8,81.94,Boston
2091,2020-10-30,106.86,53.22,99.77,Boston
2092,2020-10-31,109.56,57.78,136.85,Boston
2093,2020-11-01,77.85,42.33,77.51,Boston
2094,2020-11-02,88.24,44.73,71.7,Boston
2095,2020-11-03,93.51,43.78,83.81,Boston
2096,2020-11-04,87.85,42.73,72.62,Boston
2097,2020-11-05,94.42,46.75,84.82,Boston
2098,2020-11-06,111.14,56.2,111.03,Boston
2099,2020-11-07,110.89,60.7,139.13,Boston
2100,2020-11-08,84.28,46.2,92.86,Boston
2101,2020-11-09,86.34,46.55,77.97,Boston
2102,2020-11-10,93.17,48.6,85.68,Boston
2103,2020-11-11,96.01,50.75,90.41,Boston
2104,2020-11-12,87.47,44.96,73.12,Boston
2105,2020-11-13,104.05,51.38,87.31,Boston
2106,2020-11-14,103.72,58.8,115.53,Boston
2107,2020-11-15,75.93,41.72,72.22,Boston
2108,2020-11-16,83.88,43.67,67.42,Boston
2109,2020-11-17,86.27,44.23,70.05,Boston
2110,2020-11-18,88.82,43.13,67.73,Boston
2111,2020-11-19,90.61,43.1,71.2,Boston
2112,2020-11-20,109.34,50.64,97.03,Boston
2113,2020-11-21,105.13,52.19,109.32,Boston
2114,2020-11-22,74.59,37.9,66.18,Boston
2115,2020-11-23,84.48,38.7,64.25,Boston
2116,2020-11-24,99.49,42.55,76.71,Boston
2117,2020-11-25,102.2,41.36,80.7,Boston
2118,2020-11-26,41.27,22.69,32.8,Boston
2119,2020-11-27,86.13,39.15,77.44,Boston
2120,2020-11-28,88.09,38.65,82.46,Boston
2121,2020-11-29,72.61,35.56,65.15,Boston
2122,2020-11-30,79.39,36.94,60.46,Boston
2123,2020-12-01,87.36,40.96,73.53,Boston
2124,2020-12-02,87.07,38.86,70.84,Boston
2125,2020-12-03,89.63,40.36,76.09,Boston
2126,2020-12-04,103.93,44.43,92.98,Boston
2127,2020-12-05,75.01,33.69,65.93,Boston
2128,2020-12-06,71.28,35.61,62.9,Boston
2129,2020-12-07,83.79,37.58,66.42,Boston
2130,2020-12-08,84.08,37.07,67.74,Boston
2131,2020-12-09,86.81,38.83,71.24,Boston
2132,2020-12-10,90.62,38.82,75.53,Boston
2133,2020-12-11,104.36,45.02,92.55,Boston
2134,2020-12-12,94.85,41.46,84.28,Boston
2135,2020-12-13,79.26,39.56,76.63,Boston
